name,city,statenam,state,year,rincpc,econgrow,unemp,citypop,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,sworn,civil,elecyear,governor,term2,term3,termlim,mayor,murder,rape,robbery,assault,burglary,larceny,auto
dallas,12,tx,43,1990,12.82217407,0.024480104,0.061669976,1006877,0.085969985,0.077738822,0.068982244,0.070324957,0.081572294,0.107647359,29.5,13.8999939,873.7563477,193.572998,1.306999207,2747,845,0,1,1,0,0,1,447,1344,10565,12194,32975,74229,24513
dallas,12,tx,43,1991,,,0.065999985,1028362,0.086563766,0.077590227,0.06796062,0.068882883,0.080166876,0.108150542,29.50999451,14.04999542,847.2324219,234.6862793,,2857,809,1,0,1,0,0,0,500,1208,11254,13449,31513,71920,25085
dallas,12,tx,43,1992,,,0.074999988,1046562,0.087131083,0.077448189,0.066984415,0.067505002,0.078824043,0.108631313,29.51998901,14.19999695,820.7080078,275.7995605,,2882,722,0,0,1,0,0,0,387,1096,9532,10667,24806,63079,20515
denver,13,co,6,1970,10.37371063,0.035872698,0.047429979,515000,0.086550951,0.102695167,0.106282771,0.092649877,0.084577739,0.076954126,5,13.69999695,762.8862305,170.1030273,0.388000011,1166,249,0,1,0,0,0,1,74,474,1980,1685,15111,21596,7942
denver,13,co,6,1971,10.7753067,0.037982464,0.045459986,515333.25,0.08496356,0.098970175,0.102805197,0.091971219,0.086105347,0.080884457,5.699996948,13.36999512,829.6293945,190.1234131,0.404999971,1205,271,1,0,0,0,0,0,82,434,2167,2050,15228,20600,7088
denver,13,co,6,1972,11.31578827,0.048941612,0.041339993,524221,0.083463311,0.095449567,0.099518478,0.091329813,0.08754915,0.084599197,6.399997711,13.03999329,882.7749023,229.6650391,0.417999983,1223,296,0,0,0,0,0,0,89,368,2014,1927,16750,18984,7661
denver,13,co,6,1973,11.82431793,0.043959856,0.040869981,527000,0.082043111,0.092117012,0.096407294,0.09072268,0.088915825,0.088115513,7.099998474,12.70999908,862.6123047,218.4683838,0.443999767,1297,313,0,0,0,0,0,0,96,461,2410,1906,15067,17095,7014
denver,13,co,6,1974,11.72007751,-0.008855104,0.040859997,516437,0.080696821,0.088957787,0.093457937,0.090147138,0.090211391,0.091448963,7.799999237,12.37999725,890.4663086,208.9249268,0.492999792,1362,306,0,1,0,0,0,1,74,403,2307,1918,17140,19506,6396
denver,13,co,6,1975,11.60222626,-0.010106325,0.068269968,508140,0.079418838,0.085958719,0.090658069,0.089600742,0.091441274,0.094613373,8.5,12.04999542,959.1074219,198.8847656,0.53799963,1382,310,1,0,0,0,0,0,74,480,2568,1838,18248,21888,5291
denver,13,co,6,1976,11.95957184,0.030335188,0.058339983,523676,0.078203976,0.083107948,0.087996662,0.089081347,0.092610359,0.097621322,9.199996948,11.71999359,970.1225586,207.3813477,0.568999767,1359,297,0,0,0,0,0,0,86,383,2042,1596,17341,26399,5020
denver,13,co,6,1977,12.31517792,0.029300213,0.062399983,520200,0.077047765,0.080394745,0.085463703,0.088587046,0.093723059,0.100484133,9.899993896,11.38999939,1000,204.6203613,0.605999947,1384,271,0,0,0,0,0,0,73,466,2488,2005,17708,25438,5759
denver,13,co,6,1978,12.90950775,0.0471313,0.056169987,485547,0.075946033,0.077809393,0.083050072,0.08811605,0.094783306,0.103212059,10.59999847,11.05999756,915.644043,211.6563721,0.65199995,1390,276,0,1,0,0,0,1,97,577,2362,1841,17108,23376,5632
denver,13,co,6,1979,13.01790619,0.008361816,0.047669977,486407,0.074895024,0.075343013,0.080747485,0.08766669,0.095794797,0.105814457,11.29999542,10.72999573,887.0522461,191.4599609,0.725999832,1403,283,1,0,0,0,0,0,66,626,2257,2169,16031,25540,5301
denver,13,co,6,1980,12.86164856,-0.012075901,0.058499992,489318,0.073891282,0.072987616,0.078548551,0.087237597,0.09676069,0.108299732,12,10.3999939,808.2524414,168.689209,0.823999882,1393,297,0,0,0,0,0,0,99,704,2366,2351,19799,28206,5257
denver,13,co,6,1981,13.05170441,0.014668703,0.055329978,503695,0.074559987,0.073283672,0.077215493,0.08463645,0.093320072,0.106570125,12.0799942,10.50999451,821.7817383,181.5180664,0.90899992,1354,287,0,0,0,0,0,0,100,471,2403,2111,20181,30467,4684
denver,13,co,6,1982,13.09533691,0.003337383,0.077419996,517638,0.075211704,0.073572218,0.075916231,0.082101464,0.089966774,0.104884446,12.15999603,10.61999512,800.4775391,192.2764893,0.964999676,1388,303,0,1,0,0,0,1,68,516,2386,1965,16213,33140,4684
denver,13,co,6,1983,13.24798584,0.011590004,0.06674999,533732,0.07584703,0.073853552,0.074649632,0.079630017,0.086697638,0.103241086,12.23999786,10.72999573,824.4541016,187.5354004,0.995999813,1355,296,1,0,0,0,0,0,78,430,1924,1947,14053,32069,4838
denver,13,co,6,1984,13.56496429,0.023644447,0.056499988,524171,0.07646668,0.074127853,0.073414326,0.077219844,0.083509505,0.101638436,12.31999969,10.83999634,807.0327148,194.0621338,1.038999557,1368,304,0,0,0,0,0,0,82,427,1681,1910,15035,27757,5022
denver,13,co,6,1985,13.66077423,0.007038355,0.058749974,513048,0.07707113,0.074395537,0.072209299,0.074868619,0.080399334,0.100075006,12.3999939,10.94999695,824.1235352,201.286377,1.07599926,1349,310,0,0,0,0,0,0,72,418,1917,1845,16459,27480,5043
denver,13,co,6,1986,13.81352997,0.011120081,0.074169993,518625,0.077660978,0.074656665,0.071033418,0.072574258,0.077364445,0.098549366,12.47999573,11.05999756,866.5786133,228.0322266,1.095999718,1310,327,0,1,0,0,0,1,91,424,2099,2036,17182,27238,6601
denver,13,co,6,1987,13.76098633,-0.003811121,0.076669991,509529,0.078236759,0.074911594,0.069885612,0.070334733,0.074401975,0.097060204,12.55999756,11.16999817,913.6860352,246.6605225,1.13599968,1322,292,1,0,0,0,0,0,79,401,1612,1749,13704,23174,5465
denver,13,co,6,1988,13.84886169,0.006365299,0.064419985,500555,0.07879889,0.075160503,0.068764925,0.068148017,0.07150948,0.095606148,12.63999939,11.27999878,902.4306641,229.001709,1.182999611,1326,240,0,0,0,0,0,0,69,370,1393,1802,11545,21344,4978
denver,13,co,6,1989,14.12096405,0.019457579,0.057919979,494589,0.079347968,0.075403571,0.067670345,0.066012383,0.068684459,0.094186068,12.71999359,11.38999939,868.5483398,231.4515381,1.239999771,1334,233,0,0,0,0,0,0,55,325,1267,1925,10280,18172,5626
denver,13,co,6,1990,14.38148499,0.018280983,0.049579978,467610,0.07988435,0.075641096,0.066601038,0.063925922,0.065924585,0.09279871,12.79999542,11.5,933.4350586,238.7145996,1.306999207,1302,260,0,1,0,0,0,1,67,375,1312,2451,9339,16792,5933
denver,13,co,6,1991,,,0.049999982,479468,0.080408514,0.075873137,0.065556109,0.061887085,0.063227654,0.091442943,12.87999725,11.60999298,944.6494141,266.4206543,,1361,262,1,0,0,0,1,0,88,427,1635,2884,9180,16530,5814
denver,13,co,6,1992,,,0.058999985,492672,0.080920875,0.076099992,0.064534724,0.059894204,0.060591489,0.090117812,12.95999908,11.71999359,955.8632813,294.1264648,,1333,261,0,0,0,0,1,0,95,437,1804,2967,8897,17892,8084
detroit,14,mi,22,1970,10.65206146,-0.036590815,0.066829979,1514000,0.090291023,0.102726042,0.110884488,0.094304442,0.074390829,0.067416668,43.59997559,18,822.1645508,172.6802979,0.388000011,5159,431,0,1,0,0,0,0,495,819,23038,4881,50868,56721,20864
detroit,14,mi,22,1971,11.00493622,0.032590866,0.07641995,1471666,0.088468254,0.100352585,0.108580947,0.094139099,0.076025784,0.069388151,45.54998779,18.44999695,832.0986328,222.222168,0.404999971,5438,592,0,0,0,0,0,0,577,853,20753,5400,51531,51200,22770
detroit,14,mi,22,1972,11.76793671,0.06703496,0.070169985,1497226,0.086638749,0.097970486,0.106268942,0.0939731,0.0776667,0.071366906,47.5,18.8999939,854.0668945,284.6889648,0.417999983,5555,593,0,0,0,0,0,0,601,818,17170,6120,42563,38705,20522
detroit,14,mi,22,1973,12.37387085,0.050208092,0.058079988,1468193,0.084802568,0.095579565,0.103948474,0.093806565,0.079313695,0.073352933,49.44998169,19.34999084,882.8828125,322.0720215,0.444000006,5575,702,1,0,0,0,0,1,672,1148,16249,6608,36537,33789,23148
detroit,14,mi,22,1974,11.89046478,-0.039850473,0.074169993,1453057,0.082959592,0.093179822,0.101619422,0.093639374,0.080966771,0.075346291,51.3999939,19.79998779,858.0117188,320.4868164,0.492999792,5371,735,0,1,0,0,0,0,714,1260,20190,6957,42299,42305,25583
detroit,14,mi,22,1975,11.50743103,-0.032743454,0.124749959,1432444,0.081109762,0.090771258,0.099281728,0.093471587,0.082625926,0.077346981,53.34997559,20.25,901.4868164,332.713623,0.53799963,5404,613,0,0,0,0,0,0,633,1424,21317,7013,46233,50514,28567
detroit,14,mi,22,1976,12.28470612,0.065361977,0.093579948,1334100,0.079253137,0.088353693,0.096935391,0.093303144,0.084291279,0.079355121,55.29998779,20.69999695,924.4287109,365.5534668,0.568999767,5016,574,0,0,0,0,0,0,663,1230,21213,6593,44647,51321,27921
detroit,14,mi,22,1977,12.98019409,0.055069685,0.081829965,1316352,0.077389598,0.085927188,0.094580352,0.093134105,0.085962772,0.081370711,57.25,21.1499939,914.1914063,361.3859863,0.605999947,5703,610,1,0,0,0,0,1,480,1277,15832,6482,35742,41959,21976
detroit,14,mi,22,1978,13.40184021,0.031966925,0.068829954,1294359,0.075519145,0.083491683,0.092216611,0.092964411,0.087640464,0.083393753,59.19998169,21.59999084,900.3066406,346.6257324,0.65199995,5688,683,0,1,0,0,0,0,498,1288,12283,7533,32575,36840,19494
detroit,14,mi,22,1979,13.18870544,-0.016031265,0.077669978,1258924,0.073641717,0.081047118,0.089843988,0.09279412,0.089324415,0.085424364,61.1499939,22.04998779,873.2783203,353.9943848,0.725999832,5006,607,0,0,0,0,0,0,452,1369,11413,7787,32701,35501,21502
detroit,14,mi,22,1980,12.33615875,-0.06682539,0.124249995,1197325,0.071757257,0.078593433,0.087462544,0.092623174,0.091014683,0.087462544,63.09997559,22.5,844.6601563,354.3688965,0.823999882,4166,590,0,0,0,0,0,0,547,1313,13429,7999,40848,41066,22218
detroit,14,mi,22,1981,11.95139313,-0.03168726,0.122999966,1193805,0.072300613,0.077919185,0.085726976,0.090624809,0.089082479,0.087168574,64.35998535,23.27999878,822.8818359,335.5334473,0.90899992,4093,593,1,0,0,0,0,1,502,1229,14797,6648,46224,46186,27521
detroit,14,mi,22,1982,11.50006104,-0.038495064,0.154579997,1181868,0.072846055,0.077242255,0.083984494,0.088618398,0.087142587,0.086873412,65.61999512,24.05999756,812.7666016,345.763916,0.964999676,4092,613,0,1,0,0,0,0,513,1167,16037,6029,49635,48001,31580
detroit,14,mi,22,1983,11.91233826,0.035221577,0.141829967,1176968,0.073393762,0.076562583,0.082235098,0.086604059,0.085194886,0.086577058,66.87994385,24.83999634,799.5537109,396.5058594,0.995999813,3808,624,0,0,0,0,0,1,580,1514,16922,6511,45593,45424,35288
detroit,14,mi,22,1984,12.54090118,0.051420927,0.111919999,1133647,0.073943615,0.075880229,0.080478609,0.084581614,0.083239496,0.086279571,68.13995361,25.61999512,826.2739258,435.4458008,1.038999557,3825,640,0,0,0,0,0,0,514,1519,18352,6182,44360,48154,42505
detroit,14,mi,22,1985,13.01207733,0.036882877,0.0995,1090581,0.074495673,0.075195134,0.078715146,0.082551062,0.081276238,0.085980833,69.39996338,26.3999939,836.4208984,403.6906738,1.07599926,4640,645,1,0,0,0,0,0,635,1575,16769,6925,40385,46014,37651
detroit,14,mi,22,1986,13.56978607,0.04196763,0.087749958,1096947,0.075049937,0.074507296,0.076944649,0.080512404,0.079305053,0.085680902,70.65997314,27.17999268,942.5458984,408.4533691,1.095999718,5062,650,0,1,0,0,0,0,648,1351,16421,8857,38975,42250,31913
detroit,14,mi,22,1987,13.6055603,0.002632856,0.081669986,1091523,0.075606465,0.073816717,0.075166941,0.078465521,0.07732594,0.085379779,71.91998291,27.95999146,956.2998047,406.0998535,1.13599968,5042,632,0,0,0,0,0,1,686,1417,15093,10582,36900,43914,29819
detroit,14,mi,22,1988,13.90531921,0.021793127,0.075999975,1086714,0.076165199,0.073123336,0.07338208,0.076410353,0.0753389,0.085077465,73.17999268,28.73999023,1004.947266,402.0703125,1.182999611,3572,691,0,0,0,0,0,0,629,1447,12978,10751,32147,43259,30123
detroit,14,mi,22,1989,14.14112854,0.016815424,0.07099998,1039599,0.076726198,0.072427094,0.071590066,0.0743469,0.073343813,0.084773898,74.44000244,29.51998901,986.2900391,394.3547363,1.239999771,4756,635,1,0,0,0,0,1,624,1424,11902,11006,29031,43577,28123
detroit,14,mi,22,1990,14.0373764,-0.007363796,0.07524997,1027974,0.077289462,0.07172811,0.069790721,0.072275102,0.071340621,0.08446914,75.69995117,30.29998779,974.7509766,378.7297363,1.306999207,4508,605,0,1,0,0,0,0,582,1657,13010,12498,26063,41139,30376
detroit,14,mi,22,1991,,,0.091999948,1036246,0.077855051,0.071026266,0.067984164,0.0701949,0.069329321,0.084163129,76.95996094,31.07998657,1022.87793,407.3798828,,3954,618,0,0,0,0,0,0,615,1427,13569,12651,26059,44019,28740
detroit,14,mi,22,1992,,,0.088,1044128,0.078422904,0.07032156,0.066170216,0.068106294,0.067309856,0.083855867,78.2199707,31.86000061,1071.004883,436.0300293,,3845,548,0,0,0,0,0,0,595,1225,12194,12433,22048,41407,27344
elpaso,15,tx,43,1970,9.353088379,0.020182848,0.044330001,322000,0.102131188,0.116800427,0.12164402,0.105452478,0.100747287,0.065596461,2.299999237,13.3999939,561.8554688,123.7113037,0.388000011,392,75,0,1,1,0,0,1,13,43,310,413,4827,11350,1581
elpaso,15,tx,43,1971,9.446907043,0.009980917,0.049669981,332333.25,0.101066887,0.114479959,0.118241549,0.105698526,0.101120412,0.068484485,2.38999939,13.38999939,609.8764648,145.6789551,0.404999971,467,77,1,0,1,0,0,0,16,75,398,588,7621,11830,2136
elpaso,15,tx,43,1972,9.947364807,0.051620007,0.045169979,331837,0.10006994,0.112306535,0.115054548,0.105929017,0.101469934,0.071189642,2.479999542,13.37999725,633.9711914,153.1099854,0.417999983,495,68,0,1,1,0,0,1,11,91,514,655,4994,10942,2579
elpaso,15,tx,43,1973,10.4797287,0.052134991,0.038829982,337730,0.099134266,0.110266447,0.112063229,0.106145322,0.101797938,0.07372874,2.569999695,13.36999512,646.3959961,150.9008789,0.444000006,566,85,1,0,1,0,0,0,18,104,586,675,5587,10453,2592
elpaso,15,tx,43,1974,10.45233154,-0.002617836,0.042919993,347829,0.098254323,0.108347952,0.109250009,0.106348693,0.102106452,0.076116621,2.659999847,13.35999298,636.9165039,135.9025879,0.492999792,572,87,0,1,1,0,0,1,19,127,818,706,6804,12919,2650
elpaso,15,tx,43,1975,10.60408783,0.014414549,0.055749983,369000,0.097425222,0.106540382,0.106599569,0.106540382,0.102397144,0.078366339,2.75,13.34999847,674.7211914,135.6876221,0.53799963,601,104,1,0,1,0,0,0,21,122,840,635,7978,13308,2351
elpaso,15,tx,43,1976,11.09313965,0.045087814,0.057419986,361413,0.096642792,0.104834437,0.104098082,0.106721282,0.102671444,0.080489635,2.839998245,13.33999634,750.4389648,152.8997803,0.568999767,597,108,0,0,1,0,0,1,25,118,792,638,6536,15259,1967
elpaso,15,tx,43,1977,11.49339294,0.035445452,0.053579986,386000,0.095903099,0.103221714,0.101733387,0.106892228,0.102930784,0.082496822,2.929998398,13.3299942,719.4716797,155.1154785,0.605999947,664,166,1,0,1,0,0,0,32,107,824,597,6678,13877,2506
elpaso,15,tx,43,1978,12.08435059,0.050138712,0.04817,399000,0.095202804,0.101694882,0.099494576,0.107054114,0.103176296,0.084397197,3.01999855,13.31999969,763.8032227,141.104248,0.65199995,673,150,0,1,1,0,0,1,21,121,775,573,6311,13368,2440
elpaso,15,tx,43,1979,12.16803741,0.006901503,0.042169988,413244,0.094538808,0.100247204,0.097371757,0.107207656,0.103409111,0.086198986,3.109998703,13.30999756,713.4985352,144.6280518,0.725999832,680,163,1,0,1,0,0,0,33,175,813,1224,6088,15521,2585
elpaso,15,tx,43,1980,11.89076996,-0.02305007,0.052249998,425122,0.09390837,0.098872662,0.095356286,0.107353389,0.103630126,0.087909758,3.199998856,13.29999542,702.6694336,127.427124,0.823999882,665,177,0,0,1,0,0,1,54,218,828,1711,6267,15624,2363
elpaso,15,tx,43,1981,12.23790741,0.028775215,0.052919984,442677,0.093668818,0.097914517,0.094477475,0.105819643,0.101391971,0.087805629,3.219999313,13.60999298,675.4672852,134.2133789,0.90899992,640,175,1,0,1,0,0,0,35,205,871,2399,7140,16568,2057
elpaso,15,tx,43,1982,12.11038208,-0.010475159,0.068499982,458429,0.093439817,0.096998692,0.093637526,0.104353666,0.099252641,0.087706089,3.239999771,13.91999817,674.0195313,113.1566162,0.964999676,651,180,0,1,1,0,0,1,41,219,932,2730,7199,16079,2227
elpaso,15,tx,43,1983,11.99247742,-0.009783506,0.079919994,471749,0.093220711,0.096122384,0.092833817,0.10295099,0.097205698,0.087610841,3.259998322,14.22999573,751.3613281,125.5654907,0.995999813,679,223,1,0,1,0,0,0,33,177,865,3200,7375,15380,2172
elpaso,15,tx,43,1984,12.30430603,0.025670052,0.059329987,465748,0.093010902,0.095283151,0.092064142,0.101607621,0.095245302,0.087519646,3.279998779,14.53999329,762.4765625,126.480835,1.038999557,633,213,0,0,1,0,0,1,24,175,1050,2481,7205,16416,2711
elpaso,15,tx,43,1985,12.52874756,0.01807642,0.070079982,474870,0.092809737,0.094478667,0.091326296,0.100319862,0.093366086,0.087432146,3.299999237,14.84999847,800.5,126.3141479,1.07599926,686,214,1,0,1,0,0,0,22,181,993,2466,8006,19209,2820
elpaso,15,tx,43,1986,12.31320953,-0.017353535,0.088829994,483925,0.092616796,0.093706846,0.090618372,0.099084318,0.091563106,0.087348282,3.319999695,15.15999603,845.2905273,128.2731934,1.095999718,711,210,0,1,1,0,0,1,46,198,1039,3451,9190,21265,2584
elpaso,15,tx,43,1987,12.09947205,-0.017510414,0.084419966,494954,0.092431486,0.092965662,0.089938641,0.097897947,0.089831829,0.087267697,3.339998245,15.46999359,826.5556641,139.822998,1.13599968,688,203,1,0,1,0,0,0,25,219,969,3119,10459,24594,2693
elpaso,15,tx,43,1988,12.33473969,0.019257784,0.073080003,501544,0.092253387,0.092253387,0.089285374,0.096757829,0.088168025,0.08719027,3.359998703,15.77999878,832.4536133,151.8984375,1.182999611,677,209,0,0,1,0,0,1,31,242,1088,3144,12163,29368,4944
elpaso,15,tx,43,1989,12.51209259,0.014276028,0.067249954,515607,0.092082143,0.09156841,0.088657081,0.095661283,0.086567819,0.087115824,3.379999161,16.08999634,847.5805664,159.6773682,1.239999771,756,224,1,0,1,0,0,0,41,241,1139,3301,11418,33242,5392
elpaso,15,tx,43,1990,12.82217407,0.024480104,0.061669976,515342,0.091917276,0.090909064,0.088052392,0.094605923,0.085027695,0.087044179,3.399999619,16.3999939,873.7563477,193.572998,1.306999207,799,251,0,1,1,0,0,1,34,256,1381,3440,9565,37609,5636
elpaso,15,tx,43,1991,,,0.065999985,526339,0.091758549,0.090274036,0.087469995,0.093589425,0.083544314,0.086975157,3.420000076,16.70999146,847.2324219,234.6862793,,768,232,1,0,1,0,0,0,49,265,1484,3818,9087,30457,5524
elpaso,15,tx,43,1992,,,0.074999988,535655,0.091605484,0.089661956,0.086908638,0.092609644,0.082114577,0.086908638,3.439998627,17.01998901,820.7080078,275.7995605,,828,223,0,0,1,0,0,1,44,272,1610,3900,7655,29533,5431
fortworth,16,tx,43,1970,9.353088379,0.020182848,0.044330001,393000,0.089860857,0.099887192,0.102769732,0.092367411,0.088858247,0.077077329,19.8999939,12,561.8554688,123.7113037,0.388000011,650,105,0,1,1,0,0,1,105,72,1016,589,7301,15448,3443
fortworth,16,tx,43,1971,9.446907043,0.009980917,0.049669981,382000,0.088155627,0.097112119,0.100199699,0.092211187,0.09015274,0.07905215,20.18998718,11.98999786,609.8764648,145.6789551,0.404999971,646,105,1,0,1,0,0,0,102,88,917,549,6615,12547,2861
fortworth,16,tx,43,1972,9.947364807,0.051620007,0.045169979,399637,0.086525083,0.09445852,0.09774214,0.092061698,0.09139061,0.080940485,20.47999573,11.97999573,633.9711914,153.1099854,0.417999983,656,101,0,1,1,0,0,1,99,66,791,516,6557,11219,2568
fortworth,16,tx,43,1973,10.4797287,0.052134991,0.038829982,403682,0.084964395,0.091918647,0.095389962,0.091918647,0.092575431,0.082747936,20.76998901,11.96999359,646.3959961,150.9008789,0.444000006,656,153,1,0,1,0,0,0,83,90,982,538,6592,10963,2537
fortworth,16,tx,43,1974,10.45233154,-0.002617836,0.042919993,401000,0.083469152,0.089485407,0.09313643,0.091781676,0.093710542,0.084479511,21.05999756,11.95999908,636.9165039,135.9025879,0.492999792,683,122,0,1,1,0,0,1,98,162,1166,521,8444,12270,2722
fortworth,16,tx,43,1975,10.60408783,0.014414549,0.055749983,381275,0.082035422,0.087152064,0.090975523,0.091650248,0.094798982,0.086139977,21.34999084,11.94999695,674.7211914,135.6876221,0.53799963,686,139,1,0,1,0,0,0,68,169,1207,494,9240,15958,2454
fortworth,16,tx,43,1976,11.09313965,0.045087814,0.057419986,364302,0.08065933,0.084912717,0.088901579,0.091524124,0.095843613,0.087733567,21.63999939,11.93999481,750.4389648,152.8997803,0.568999767,681,149,0,0,1,0,0,1,69,174,985,503,8537,17807,2185
fortworth,16,tx,43,1977,11.49339294,0.035445452,0.053579986,383028,0.079337597,0.082761705,0.086909533,0.091403008,0.096846998,0.089264274,21.92999268,11.93000031,719.4716797,155.1154785,0.605999947,671,205,1,0,1,0,0,0,102,208,1132,1119,12448,19068,2666
fortworth,16,tx,43,1978,12.08435059,0.050138712,0.04817,375860,0.078067064,0.08069402,0.084994555,0.09128654,0.09781158,0.090735734,22.21998596,11.91999817,763.8032227,141.104248,0.65199995,684,195,0,1,1,0,0,1,86,265,1218,1101,11006,19521,2811
fortworth,16,tx,43,1979,12.16803741,0.006901503,0.042169988,384582,0.076844692,0.078704774,0.083152294,0.091174543,0.098739505,0.092151284,22.50999451,11.90999603,713.4985352,144.6280518,0.725999832,677,260,1,0,1,0,0,0,99,345,1783,1572,15033,20727,3131
fortworth,16,tx,43,1980,11.89076996,-0.02305007,0.052249998,382679,0.075667918,0.076789677,0.081378698,0.091066658,0.099632859,0.093514144,22.79998779,11.8999939,702.6694336,127.427124,0.823999882,692,189,0,0,1,0,0,1,106,338,2286,1963,15001,25398,3400
fortworth,16,tx,43,1981,12.23790741,0.028775215,0.052919984,398482,0.077010095,0.077118278,0.079764307,0.088194191,0.097135603,0.094804347,22.71998596,12.03999329,675.4672852,134.2133789,0.90899992,700,225,1,0,1,0,0,0,113,435,2312,2086,14276,24123,3808
fortworth,16,tx,43,1982,12.11038208,-0.010475159,0.068499982,412661,0.078260362,0.077424347,0.078260362,0.085518301,0.094809234,0.096006215,22.63999939,12.18000031,674.0195313,113.1566162,0.964999676,719,233,0,1,1,0,0,1,103,470,2233,2095,13426,25063,3738
fortworth,16,tx,43,1983,11.99247742,-0.009783506,0.079919994,424651,0.079427898,0.077710211,0.076855898,0.083019435,0.092636764,0.09712857,22.55999756,12.31999969,751.3613281,125.5654907,0.995999813,774,336,1,0,1,0,0,0,112,454,2020,2518,12782,24456,3516
fortworth,16,tx,43,1984,12.30430603,0.025670052,0.059329987,420050,0.08052063,0.077977717,0.075541437,0.080680668,0.09060353,0.098178983,22.47999573,12.45999908,762.4765625,126.480835,1.038999557,760,262,0,0,1,0,0,1,119,467,2080,2786,13872,26629,4158
fortworth,16,tx,43,1985,12.52874756,0.01807642,0.070079982,424449,0.081545591,0.078228652,0.074308574,0.078487098,0.08869648,0.099164248,22.3999939,12.59999847,800.5,126.3141479,1.07599926,771,236,1,0,1,0,0,0,128,483,2620,3121,15873,30877,5756
fortworth,16,tx,43,1986,12.31320953,-0.017353535,0.088829994,432542,0.082508802,0.078464448,0.07314992,0.076425552,0.086904168,0.100090206,22.31999207,12.73999786,845.2905273,128.2731934,1.095999718,853,273,0,1,1,0,0,1,200,559,3373,3738,19257,35334,9554
fortworth,16,tx,43,1987,12.09947205,-0.017510414,0.084419966,432305,0.083415806,0.078686476,0.072058976,0.074484468,0.085216641,0.100962043,22.23999023,12.87999725,826.5556641,139.822998,1.13599968,952,295,1,0,1,0,0,0,135,476,3270,3810,20567,38492,10813
fortworth,16,tx,43,1988,12.33473969,0.019257784,0.073080003,432889,0.084271252,0.078895926,0.071029961,0.072653592,0.083624899,0.101784408,22.1599884,13.01999664,832.4536133,151.8984375,1.182999611,950,293,0,0,1,0,0,1,97,489,3115,3625,19106,38473,9357
fortworth,16,tx,43,1989,12.51209259,0.014276028,0.067249954,430481,0.085079432,0.079093754,0.07005775,0.070923805,0.082121074,0.102561355,22.07998657,13.15999603,847.5805664,159.6773682,1.239999771,981,304,1,0,1,0,0,0,113,454,2525,3576,17216,34680,8974
fortworth,16,tx,43,1990,12.82217407,0.024480104,0.061669976,447619,0.085844219,0.079280972,0.069137812,0.069286942,0.080698073,0.103296518,22,13.29999542,873.7563477,193.572998,1.306999207,953,307,0,1,1,0,0,1,130,432,2801,4463,15298,34710,9206
fortworth,16,tx,43,1991,,,0.065999985,457171,0.086569011,0.079458416,0.068265975,0.067735791,0.079349518,0.103993237,21.91999817,13.43999481,847.2324219,234.6862793,,949,343,1,0,1,0,0,0,195,442,3426,4851,16878,38333,13470
fortworth,16,tx,43,1992,,,0.074999988,465262,0.087256849,0.079626799,0.067438602,0.066263676,0.078069687,0.104654431,21.83999634,13.5799942,820.7080078,275.7995605,,1027,349,0,0,1,0,0,1,153,525,3488,5226,14304,32128,9940
fresno,17,ca,5,1970,12.23195648,0.000920296,0.071669996,165972,0.085418642,0.103224218,0.107675612,0.10093838,0.08710295,0.065688133,9.5,15.19999695,737.1132813,381.4431152,0.388000011,,,0,1,0,0,0,0,23,29,287,185,3346,9000,1980
fresno,17,ca,5,1971,12.24197388,0.000818491,0.087669969,168744,0.08521229,0.100032866,0.104378045,0.100232482,0.088829339,0.068865061,9.5,14.95999908,762.9628906,424.6911621,0.404999971,295,60,0,0,0,0,0,0,19,35,386,226,4562,9887,2188
fresno,17,ca,5,1972,12.8229599,0.046367168,0.076079965,172772,0.085015595,0.096990228,0.101234138,0.099559546,0.090475261,0.071893871,9.5,14.71999359,811.0043945,449.7607422,0.417999983,300,60,0,0,0,0,0,1,20,41,425,229,4647,9719,2500
fresno,17,ca,5,1973,13.14414215,0.02473855,0.069749951,176800,0.084827781,0.09408623,0.098233461,0.098917186,0.092046261,0.074784756,9.5,14.47999573,797.296875,423.4233398,0.444000006,312,81,1,0,0,0,0,0,14,36,596,281,4648,8767,2308
fresno,17,ca,5,1974,13.04867554,-0.00728941,0.072919965,176800,0.08464843,0.091311574,0.095366418,0.098303497,0.093547225,0.077546895,9.5,14.23999786,811.3588867,383.3669434,0.493000031,327,49,0,1,0,0,0,0,23,63,616,348,5052,9825,2238
fresno,17,ca,5,1975,12.92006683,-0.009904861,0.098580003,176500,0.084476829,0.088657796,0.092624307,0.09771651,0.094982803,0.080188632,9.5,14,847.5834961,351.3010254,0.53799963,304,94,0,0,0,0,0,0,25,84,567,465,6078,10642,1820
fresno,17,ca,5,1976,13.43760681,0.039275408,0.091419995,177900,0.084312558,0.086117148,0.089999139,0.097154558,0.096357226,0.082717776,9.5,13.75999451,934.9736328,376.0983887,0.568999767,317,68,0,0,0,0,0,1,28,55,723,461,6068,12269,1922
fresno,17,ca,5,1977,13.81682587,0.027830124,0.082329988,182629,0.084155142,0.083682597,0.087483525,0.096616089,0.097674191,0.085141301,9.5,13.51999664,920.7919922,391.0891113,0.605999947,333,116,1,0,0,0,0,0,52,71,958,592,6210,10853,1991
